2018-02-25 17:53:36 status installed apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:37 remove apt-listchanges:all 2.85.13+nmu1 <none>
2018-02-25 17:53:37 status half-configured apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:37 status triggers-pending python-support:all 1.0.15
2018-02-25 17:53:37 status half-installed apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:37 status triggers-pending man-db:armhf 2.7.5-1~bpo8+1
2018-02-25 17:53:38 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:38 purge apt-listchanges:all 2.85.13+nmu1 <none>
2018-02-25 17:53:38 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:38 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:38 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:40 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:40 status config-files apt-listchanges:all 2.85.13+nmu1
2018-02-25 17:53:40 status not-installed apt-listchanges:all <none>
2018-02-25 17:53:41 status installed lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 remove lsb-release:all 4.1+Debian13+rpi1+nmu1 <none>
2018-02-25 17:53:42 status half-configured lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status half-installed lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 purge lsb-release:all 4.1+Debian13+rpi1+nmu1 <none>
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status config-files lsb-release:all 4.1+Debian13+rpi1+nmu1
2018-02-25 17:53:42 status not-installed lsb-release:all <none>
2018-02-25 17:53:42 status installed python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:42 remove python-rpi.gpio:armhf 0.6.3~jessie-1 <none>
2018-02-25 17:53:42 status half-configured python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:43 status half-installed python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:43 status config-files python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:43 status config-files python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:43 status config-files python-rpi.gpio:armhf 0.6.3~jessie-1
2018-02-25 17:53:43 status not-installed python-rpi.gpio:armhf <none>
2018-02-25 17:53:43 status triggers-pending python-support:all 1.0.15
2018-02-25 17:53:43 remove python-support:all 1.0.15 <none>
2018-02-25 17:53:43 status half-configured python-support:all 1.0.15
2018-02-25 17:53:43 status half-installed python-support:all 1.0.15
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 purge python-support:all 1.0.15 <none>
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 status config-files python-support:all 1.0.15
2018-02-25 17:53:43 status not-installed python-support:all <none>
2018-02-25 17:53:43 status installed python:armhf 2.7.9-1
2018-02-25 17:53:43 status installed python-apt:armhf 0.9.3.12
2018-02-25 17:53:43 remove python-apt:armhf 0.9.3.12 <none>
2018-02-25 17:53:43 status half-configured python-apt:armhf 0.9.3.12
2018-02-25 17:53:44 status half-installed python-apt:armhf 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt:armhf 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt:armhf 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt:armhf 0.9.3.12
2018-02-25 17:53:44 status not-installed python-apt:armhf <none>
2018-02-25 17:53:44 status installed python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 remove python-apt-common:all 0.9.3.12 <none>
2018-02-25 17:53:44 status half-configured python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 status half-installed python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 status config-files python-apt-common:all 0.9.3.12
2018-02-25 17:53:44 status not-installed python-apt-common:all <none>
2018-02-25 17:53:44 status installed python-minimal:armhf 2.7.9-1
2018-02-25 17:53:44 status installed python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:44 status installed python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:44 status installed python:armhf 2.7.9-1
2018-02-25 17:53:44 remove python:armhf 2.7.9-1 <none>
2018-02-25 17:53:44 status half-configured python:armhf 2.7.9-1
2018-02-25 17:53:44 status half-installed python:armhf 2.7.9-1
2018-02-25 17:53:44 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:45 purge python:armhf 2.7.9-1 <none>
2018-02-25 17:53:45 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:45 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:45 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:45 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:46 status config-files python:armhf 2.7.9-1
2018-02-25 17:53:46 status not-installed python:armhf <none>
2018-02-25 17:53:46 status installed python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 remove python-minimal:armhf 2.7.9-1 <none>
2018-02-25 17:53:46 status half-configured python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 status half-installed python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 status config-files python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 status config-files python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 status config-files python-minimal:armhf 2.7.9-1
2018-02-25 17:53:46 status not-installed python-minimal:armhf <none>
2018-02-25 17:53:46 status installed python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:46 remove python2.7:armhf 2.7.9-2+deb8u1 <none>
2018-02-25 17:53:46 status half-configured python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:46 status half-installed python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:46 status triggers-pending mime-support:all 3.58
2018-02-25 17:53:46 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:46 purge python2.7:armhf 2.7.9-2+deb8u1 <none>
2018-02-25 17:53:46 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status not-installed python2.7:armhf <none>
2018-02-25 17:53:47 status installed python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 remove python2.7-minimal:armhf 2.7.9-2+deb8u1 <none>
2018-02-25 17:53:47 status half-configured python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status half-installed python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 purge python2.7-minimal:armhf 2.7.9-2+deb8u1 <none>
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status config-files python2.7-minimal:armhf 2.7.9-2+deb8u1
2018-02-25 17:53:47 status not-installed python2.7-minimal:armhf <none>
2018-02-25 17:53:47 trigproc man-db:armhf 2.7.5-1~bpo8+1 <none>
2018-02-25 17:53:47 status half-configured man-db:armhf 2.7.5-1~bpo8+1
2018-02-25 17:53:47 status installed man-db:armhf 2.7.5-1~bpo8+1
2018-02-25 17:53:47 trigproc mime-support:all 3.58 <none>
2018-02-25 17:53:47 status half-configured mime-support:all 3.58
2018-02-25 17:53:47 status installed mime-support:all 3.58
2018-02-25 17:53:47 startup packages configure
2018-02-26 11:59:17 startup packages remove
2018-02-26 11:59:17 status installed iso-codes:all 3.57-1
2018-02-26 11:59:19 remove iso-codes:all 3.57-1 <none>
2018-02-26 11:59:19 status half-configured iso-codes:all 3.57-1
2018-02-26 11:59:19 status half-installed iso-codes:all 3.57-1
2018-02-26 11:59:20 status config-files iso-codes:all 3.57-1
2018-02-26 11:59:20 status config-files iso-codes:all 3.57-1
2018-02-26 11:59:20 status config-files iso-codes:all 3.57-1
2018-02-26 11:59:20 status not-installed iso-codes:all <none>
2018-02-26 11:59:20 status installed libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 remove libpython-stdlib:armhf 2.7.9-1 <none>
2018-02-26 11:59:20 status half-configured libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 status half-installed libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 status config-files libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 status config-files libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 status config-files libpython-stdlib:armhf 2.7.9-1
2018-02-26 11:59:20 status not-installed libpython-stdlib:armhf <none>
2018-02-26 11:59:20 startup packages configure
